txn_id,sender_id,recipient_id,amount,currency,channel,timestamp,sender_age,sender_tenure_days,sender_typical_amount,recipient_is_new_to_sender,recipient_account_age_days,recipient_distinct_senders_1h,recipient_distinct_senders_24h,recipient_distinct_senders_7d,has_credential_event,credential_event_type,credential_event_minutes_before_txn,credential_failed_attempts,label
TXN-0002034,SND-02945,REC-01634,770.38,NGN,p2p,2026-07-12T15:32:29,39,850,702.87,0,2048,5,18,37,0,none,0.0,0,1
TXN-0002035,SND-03519,REC-02278,237.37,GHS,p2p,2026-07-28T08:26:28,26,420,270.02,1,30,18,34,119,0,none,0.0,0,1
TXN-0002036,SND-02267,REC-00868,3209.47,ZAR,bill_pay,2026-07-26T06:10:54,35,227,415.4,0,1018,0,0,1,0,none,0.0,0,0
TXN-0002037,SND-02760,REC-01621,2467.23,GHS,agent_cashout,2026-07-01T10:33:18,36,124,164.67,0,461,0,1,1,0,none,0.0,0,0
TXN-0002038,SND-01507,REC-02922,39.47,KES,p2p,2026-07-07T09:45:50,42,988,39.49,1,592,1,2,2,1,otp_delay_retry,8.6766,4,1
TXN-0002039,SND-01315,REC-02871,182.76,XOF,p2p,2026-07-30T09:01:31,41,848,210.0,0,411,11,33,118,0,none,0.0,0,1
TXN-0002040,SND-03471,REC-01252,1208.07,TZS,p2p,2026-07-01T07:03:47,36,584,781.35,1,185,0,1,2,0,none,0.0,0,0
TXN-0002041,SND-00185,REC-00504,605.16,XOF,p2p,2026-07-02T05:27:19,32,853,524.37,1,424,0,1,2,1,sim_swap_alert,17.4932,6,1
TXN-0002042,SND-01684,REC-00354,30569.79,TZS,p2p,2026-07-06T17:35:32,33,871,2741.51,0,780,1,1,4,1,password_reset,6.806,1,1
TXN-0002043,SND-02412,REC-00347,25.25,XOF,agent_cashout,2026-07-27T16:23:07,53,49,12.62,0,216,1,2,5,1,password_reset,7.6806,9,0
TXN-0002044,SND-02585,REC-01604,482.69,KES,bill_pay,2026-07-30T07:28:46,40,307,330.86,0,58,1,1,6,1,sim_swap_alert,8.5504,8,0
TXN-0002045,SND-02733,REC-00517,3176.11,GHS,p2p,2026-07-29T08:30:58,23,158,413.28,0,129,0,0,1,0,none,0.0,0,0
TXN-0002046,SND-01453,REC-02350,2070.64,XOF,merchant,2026-07-02T15:27:44,33,432,584.11,0,1134,0,0,0,1,pin_failed_then_success,44.3014,7,1
TXN-0002047,SND-02928,REC-02575,3079.11,TZS,p2p,2026-07-15T09:59:14,43,947,76.62,0,662,0,1,5,1,password_reset,23.1108,1,0
TXN-0002048,SND-03250,REC-01203,732.67,ZAR,agent_cashout,2026-07-04T20:57:06,61,351,1388.38,1,387,17,45,78,0,none,0.0,0,1
TXN-0002049,SND-00003,REC-01729,190.01,TZS,agent_cashout,2026-07-27T18:36:45,52,483,146.4,0,770,0,0,3,1,pin_failed_then_success,21.7043,6,1
TXN-0002050,SND-03037,REC-02002,101.49,KES,p2p,2026-07-13T18:50:48,36,645,41.52,0,197,0,0,5,1,password_reset,7.534,7,0
TXN-0002051,SND-03756,REC-01205,1712.71,GHS,merchant,2026-07-07T08:35:40,28,141,1197.51,1,188,7,23,94,0,none,0.0,0,1
TXN-0002052,SND-03024,REC-01010,303.49,NGN,bill_pay,2026-07-29T18:25:40,24,1711,321.49,1,147,0,0,2,0,none,0.0,0,0
TXN-0002053,SND-01725,REC-01977,591.53,XOF,p2p,2026-07-04T15:26:03,48,390,308.58,1,586,8,16,118,0,none,0.0,0,1
TXN-0002054,SND-02541,REC-02842,24668.27,XOF,agent_cashout,2026-07-28T15:20:45,39,582,2520.72,1,99,0,2,2,0,none,0.0,0,0
TXN-0002055,SND-00265,REC-00121,625.7,NGN,p2p,2026-07-22T07:55:30,31,932,710.75,1,238,0,0,1,0,none,0.0,0,0
TXN-0002056,SND-00228,REC-00398,995.44,ZAR,p2p,2026-07-13T11:28:27,31,54,65.3,0,200,1,3,6,1,device_change,9.0029,0,0
TXN-0002057,SND-00733,REC-02570,64711.86,XOF,merchant,2026-07-30T22:07:44,22,248,1151.45,1,53,0,0,3,1,password_reset,18.032,0,0
TXN-0002058,SND-02051,REC-00107,51.71,KES,bill_pay,2026-07-14T23:42:00,31,175,62.88,0,490,0,1,3,0,none,0.0,0,0
TXN-0002059,SND-00132,REC-01511,79.26,ZAR,merchant,2026-07-07T07:07:14,37,104,34.62,0,752,13,42,74,0,none,0.0,0,1
TXN-0002060,SND-01292,REC-01805,73.84,TZS,p2p,2026-07-01T17:47:22,44,996,103.39,1,321,0,0,1,1,pin_failed_then_success,1.2009,5,0
TXN-0002061,SND-00641,REC-00490,147.97,ZAR,p2p,2026-07-02T15:25:34,30,12,19.55,0,524,0,1,4,1,password_reset,87.507,1,0
TXN-0002062,SND-02404,REC-01025,179.04,NGN,p2p,2026-07-17T09:27:41,29,244,182.83,0,773,15,36,91,0,none,0.0,0,0
TXN-0002063,SND-00144,REC-01904,2815.69,KES,p2p,2026-07-11T10:22:04,37,1245,418.2,0,455,0,0,1,1,sim_swap_alert,38.8578,9,1
TXN-0002064,SND-02846,REC-00489,709.78,UGX,p2p,2026-07-26T14:12:30,44,3184,107.38,0,356,1,3,5,0,none,0.0,0,0
TXN-0002065,SND-03288,REC-01029,272.48,TZS,p2p,2026-07-25T10:21:33,39,2087,160.92,1,342,0,1,4,0,none,0.0,0,0
TXN-0002066,SND-02817,REC-00809,359.8,GHS,merchant,2026-07-29T10:26:48,49,37,15.5,1,166,0,0,1,1,pin_failed_then_success,2.0295,2,1
TXN-0002067,SND-02867,REC-00668,397.91,XOF,p2p,2026-07-24T06:15:09,35,129,258.61,0,398,0,0,3,0,none,0.0,0,0
TXN-0002068,SND-03699,REC-00635,312.34,GHS,p2p,2026-07-02T08:43:32,22,28,420.1,0,16,0,0,3,0,none,0.0,0,0
TXN-0002069,SND-00688,REC-02044,929.64,KES,p2p,2026-07-03T12:35:34,45,203,90.57,0,340,0,0,2,1,device_change,11.1196,0,0
TXN-0002070,SND-03663,REC-01605,59.47,NGN,p2p,2026-07-15T15:59:38,28,249,59.89,0,22,0,0,2,0,none,0.0,0,1
TXN-0002071,SND-02110,REC-00003,1182.4,UGX,p2p,2026-07-10T17:41:58,33,382,1205.79,0,87,1,1,3,0,none,0.0,0,1
TXN-0002072,SND-01158,REC-00644,39.37,XOF,agent_cashout,2026-07-11T15:02:35,20,366,28.1,0,145,0,0,0,0,none,0.0,0,0
TXN-0002073,SND-01389,REC-02527,233.81,TZS,agent_cashout,2026-07-07T03:41:33,23,114,140.09,0,10,4,21,49,0,none,0.0,0,0
TXN-0002074,SND-00281,REC-02874,35.85,GHS,p2p,2026-07-13T09:19:26,26,111,45.02,1,1595,0,1,4,0,none,0.0,0,0
TXN-0002075,SND-01191,REC-01899,80.98,NGN,bill_pay,2026-07-25T07:49:16,48,36,115.04,0,114,0,0,2,0,none,0.0,0,0
TXN-0002076,SND-02979,REC-02146,110.91,NGN,p2p,2026-07-26T15:25:49,35,1219,243.67,1,659,0,0,1,1,device_change,28.0519,7,1
TXN-0002077,SND-02294,REC-01285,102.99,KES,bill_pay,2026-07-18T06:44:46,21,295,148.12,0,318,0,1,3,0,none,0.0,0,0
TXN-0002078,SND-03531,REC-02967,28.15,XOF,p2p,2026-07-08T15:05:46,29,42,38.87,0,117,14,51,157,0,none,0.0,0,1
TXN-0002079,SND-00492,REC-00994,200.96,UGX,agent_cashout,2026-07-11T12:54:55,38,1150,178.37,0,266,0,0,0,0,none,0.0,0,0
TXN-0002080,SND-02354,REC-02104,657.79,UGX,agent_cashout,2026-07-10T08:59:32,44,414,788.71,0,351,6,37,86,0,none,0.0,0,1
TXN-0002081,SND-02165,REC-00005,1379.27,KES,p2p,2026-07-22T21:36:56,30,1199,1946.9,0,152,0,0,4,0,none,0.0,0,0
TXN-0002082,SND-00095,REC-02856,658.49,UGX,merchant,2026-07-30T10:57:46,29,174,602.85,0,886,8,40,67,0,none,0.0,0,1
TXN-0002083,SND-02743,REC-01790,19848.77,KES,merchant,2026-07-25T20:59:49,59,640,1151.14,0,547,0,1,3,1,otp_delay_retry,51.5682,0,1
TXN-0002084,SND-00055,REC-01600,1722.48,GHS,bill_pay,2026-07-18T18:19:56,25,1139,250.94,0,84,0,1,4,0,none,0.0,0,0
TXN-0002085,SND-03443,REC-02618,359.45,UGX,bill_pay,2026-07-15T17:33:22,46,348,588.3,1,507,0,0,2,0,none,0.0,0,1
TXN-0002086,SND-02507,REC-02701,468.42,TZS,bill_pay,2026-07-19T13:11:23,21,152,981.83,0,13,17,50,153,0,none,0.0,0,1
TXN-0002087,SND-00984,REC-02701,1989.58,KES,p2p,2026-07-03T16:11:30,24,833,179.04,0,13,0,0,0,1,password_reset,11.3374,1,0
TXN-0002088,SND-02601,REC-02219,1241.3,GHS,p2p,2026-07-17T18:47:49,26,39,898.69,0,442,0,0,0,0,none,0.0,0,1
TXN-0002089,SND-03527,REC-02913,1084.99,NGN,bill_pay,2026-07-21T08:01:26,39,66,25.4,0,232,0,0,1,1,pin_failed_then_success,31.9065,1,0
TXN-0002090,SND-02706,REC-01929,283.63,KES,agent_cashout,2026-07-09T14:14:49,50,1230,52.4,0,1860,1,1,1,0,none,0.0,0,0
TXN-0002091,SND-01155,REC-01293,227.36,NGN,agent_cashout,2026-07-01T20:13:11,19,274,377.11,0,365,0,0,6,0,none,0.0,0,0
TXN-0002092,SND-02716,REC-02679,427.67,ZAR,merchant,2026-07-26T10:40:03,27,58,106.34,0,249,0,1,4,1,device_change,5.6043,6,0
TXN-0002093,SND-02600,REC-00212,5632.58,TZS,p2p,2026-07-22T04:06:05,24,501,416.02,1,917,1,1,3,1,password_reset,26.8633,1,0
TXN-0002094,SND-01919,REC-01684,73.92,TZS,bill_pay,2026-07-12T13:50:05,28,955,222.67,0,10,0,0,1,1,otp_delay_retry,4.0384,8,1
TXN-0002095,SND-02544,REC-02959,377.41,KES,p2p,2026-07-06T08:59:47,25,1086,406.78,0,407,0,0,2,0,none,0.0,0,0
TXN-0002096,SND-03856,REC-02441,524.35,XOF,merchant,2026-07-08T12:23:56,55,500,499.84,0,1210,0,0,2,1,otp_delay_retry,14.2504,9,1
TXN-0002097,SND-01869,REC-01827,154.31,GHS,agent_cashout,2026-07-21T12:03:10,27,243,32.04,1,135,0,0,0,1,device_change,18.4687,1,0
TXN-0002098,SND-00143,REC-01551,613.77,XOF,merchant,2026-07-06T11:14:37,35,346,424.54,1,908,0,0,4,1,sim_swap_alert,36.2989,9,1
TXN-0002099,SND-01220,REC-00065,2909.17,KES,merchant,2026-07-23T09:50:42,55,297,337.99,1,50,0,0,3,0,none,0.0,0,0
TXN-0002100,SND-03162,REC-01951,2143.09,KES,merchant,2026-07-20T15:50:38,48,230,1297.22,0,439,0,1,1,1,pin_failed_then_success,19.2753,6,0
TXN-0002101,SND-03901,REC-00640,2567.46,KES,p2p,2026-07-21T18:11:33,25,18,1362.7,0,225,0,0,2,0,none,0.0,0,0
TXN-0002102,SND-03987,REC-02182,3623.54,TZS,agent_cashout,2026-07-13T16:54:26,46,373,1340.14,0,244,0,1,3,1,sim_swap_alert,8.8919,5,0
TXN-0002103,SND-01824,REC-02032,119.15,XOF,bill_pay,2026-07-20T10:04:33,30,443,163.59,0,286,16,27,70,0,none,0.0,0,1
TXN-0002104,SND-01334,REC-02434,117.58,UGX,p2p,2026-07-24T09:20:50,21,550,189.35,0,508,0,0,1,1,sim_swap_alert,8.6191,1,0
TXN-0002105,SND-00709,REC-02591,3533.19,GHS,bill_pay,2026-07-10T18:40:03,55,463,143.78,1,886,0,0,2,1,otp_delay_retry,19.0727,1,0
TXN-0002106,SND-00564,REC-02580,9075.69,ZAR,p2p,2026-07-16T11:50:37,30,268,561.87,0,251,0,0,3,1,sim_swap_alert,41.23,1,0
TXN-0002107,SND-02336,REC-01961,299.93,XOF,p2p,2026-07-17T15:40:09,19,528,261.45,1,157,0,0,1,1,pin_failed_then_success,23.8671,1,0
TXN-0002108,SND-00400,REC-00991,100.48,ZAR,bill_pay,2026-07-16T00:26:42,44,89,66.23,0,196,0,0,3,0,none,0.0,0,0
TXN-0002109,SND-01319,REC-02974,347.89,XOF,p2p,2026-07-04T13:55:37,43,200,558.18,0,567,3,41,57,0,none,0.0,0,1
TXN-0002110,SND-01087,REC-01999,63.3,NGN,p2p,2026-07-16T23:30:57,35,178,46.98,0,27,0,0,3,0,none,0.0,0,0
TXN-0002111,SND-02759,REC-01551,155.72,UGX,merchant,2026-07-27T09:46:44,27,139,273.17,0,908,7,52,105,0,none,0.0,0,1
TXN-0002112,SND-00813,REC-01708,1941.33,ZAR,p2p,2026-07-04T06:07:37,28,1843,758.5,0,178,0,0,2,0,none,0.0,0,0
TXN-0002113,SND-01049,REC-00963,30.41,KES,agent_cashout,2026-07-10T09:27:29,41,992,32.52,1,1169,0,0,2,1,otp_delay_retry,14.6103,6,1
TXN-0002114,SND-01027,REC-01561,553.9,KES,bill_pay,2026-07-12T08:53:49,24,796,315.01,0,832,0,0,2,1,device_change,1.989,3,1
TXN-0002115,SND-00286,REC-02904,182.08,GHS,p2p,2026-07-20T17:28:38,36,151,191.63,1,708,0,1,2,0,none,0.0,0,0
TXN-0002116,SND-02579,REC-01211,84.0,XOF,merchant,2026-07-06T03:32:01,41,73,81.86,0,177,0,1,1,0,none,0.0,0,0
TXN-0002117,SND-02443,REC-01083,1414.8,TZS,merchant,2026-07-30T12:25:56,35,208,496.9,1,759,0,0,2,1,device_change,43.0717,6,1
TXN-0002118,SND-03460,REC-01166,2291.52,NGN,p2p,2026-07-14T17:48:59,28,443,777.28,0,37,0,0,1,0,none,0.0,0,0
TXN-0002119,SND-01004,REC-00997,5915.66,NGN,merchant,2026-07-07T13:22:48,38,493,728.2,0,128,0,0,1,0,none,0.0,0,0
TXN-0002120,SND-01825,REC-02617,446.89,GHS,merchant,2026-07-15T11:20:46,40,50,519.5,0,295,0,1,3,0,none,0.0,0,0
TXN-0002121,SND-00721,REC-01538,2683.58,ZAR,merchant,2026-07-20T16:19:51,44,570,209.33,0,120,0,1,3,1,otp_delay_retry,9.5448,0,0
TXN-0002122,SND-01552,REC-02497,11.67,NGN,agent_cashout,2026-07-21T13:50:38,30,292,15.38,1,330,10,22,135,0,none,0.0,0,1
TXN-0002123,SND-00722,REC-02434,269.55,KES,p2p,2026-07-11T14:44:19,51,113,349.5,0,508,0,0,3,0,none,0.0,0,1
TXN-0002124,SND-02479,REC-01794,273.99,GHS,p2p,2026-07-27T08:25:13,36,1625,336.82,0,18,7,20,136,0,none,0.0,0,0
TXN-0002125,SND-01470,REC-00762,970.61,ZAR,agent_cashout,2026-07-08T20:28:32,47,98,591.3,0,377,0,1,4,0,none,0.0,0,0
TXN-0002126,SND-02054,REC-00838,1587.41,XOF,p2p,2026-07-23T01:23:48,22,41,930.16,1,66,0,0,1,1,password_reset,31.1974,7,1
TXN-0002127,SND-03814,REC-02575,649.12,UGX,p2p,2026-07-27T06:48:51,48,408,690.93,1,662,18,27,84,0,none,0.0,0,1
TXN-0002128,SND-02117,REC-00436,1441.57,UGX,bill_pay,2026-07-15T20:11:44,23,910,1161.54,0,137,6,32,84,0,none,0.0,0,1
TXN-0002129,SND-00750,REC-00159,1995.9,UGX,p2p,2026-07-01T20:42:08,44,533,330.42,0,236,0,0,6,0,none,0.0,0,0
TXN-0002130,SND-00528,REC-00632,41.3,ZAR,p2p,2026-07-06T16:52:16,32,316,103.81,0,47,0,0,2,1,otp_delay_retry,11.4001,1,0
TXN-0002131,SND-02047,REC-00835,3287.47,KES,p2p,2026-07-23T18:04:33,41,20,494.71,0,128,0,1,1,0,none,0.0,0,0
TXN-0002132,SND-03084,REC-01785,1791.61,KES,bill_pay,2026-07-20T06:58:23,38,684,2589.55,1,47,0,0,2,0,none,0.0,0,0
TXN-0002133,SND-01481,REC-00669,67.15,TZS,p2p,2026-07-17T08:35:31,31,413,131.5,0,307,7,22,107,0,none,0.0,0,0
TXN-0002134,SND-02923,REC-00913,1170.91,UGX,merchant,2026-07-24T21:22:09,25,155,198.21,1,434,0,1,3,1,pin_failed_then_success,25.0476,5,0
TXN-0002135,SND-00795,REC-00858,663.29,NGN,merchant,2026-07-20T10:19:31,38,77,39.15,0,247,0,0,0,1,otp_delay_retry,35.1337,1,0
TXN-0002136,SND-02769,REC-02062,426.51,UGX,p2p,2026-07-14T17:09:57,33,1152,571.38,0,958,1,1,2,0,none,0.0,0,0
TXN-0002137,SND-00504,REC-00027,71.28,UGX,p2p,2026-07-22T12:03:33,43,1631,75.47,0,323,1,1,2,1,device_change,40.1671,6,0
TXN-0002138,SND-03354,REC-00849,1023.77,KES,bill_pay,2026-07-23T08:47:43,47,19,743.2,0,198,0,0,3,0,none,0.0,0,0
TXN-0002139,SND-00044,REC-02303,252.44,TZS,merchant,2026-07-28T19:35:56,53,636,111.72,1,209,0,1,2,1,sim_swap_alert,5.8885,6,0
TXN-0002140,SND-01065,REC-01783,2008.57,UGX,agent_cashout,2026-07-03T17:13:28,37,37,1331.99,1,25,15,39,103,0,none,0.0,0,1
TXN-0002141,SND-00993,REC-02761,60.35,KES,agent_cashout,2026-07-10T07:28:28,48,178,82.6,0,244,9,45,133,0,none,0.0,0,0
TXN-0002142,SND-00606,REC-02837,244.65,UGX,p2p,2026-07-13T16:57:10,39,192,367.1,1,412,0,0,0,0,none,0.0,0,1
TXN-0002143,SND-01987,REC-02251,227.6,KES,p2p,2026-07-27T18:31:15,25,328,203.32,1,153,1,2,4,0,none,0.0,0,0
TXN-0002144,SND-02459,REC-01309,3403.55,ZAR,p2p,2026-07-28T00:00:16,24,1223,1281.96,1,876,8,52,76,1,otp_delay_retry,8.7604,1,1
TXN-0002145,SND-03890,REC-00370,696.01,GHS,bill_pay,2026-07-08T16:26:24,27,155,75.74,0,12,0,0,1,0,none,0.0,0,1
TXN-0002146,SND-03078,REC-02952,42.38,NGN,bill_pay,2026-07-07T15:27:23,35,836,17.4,1,343,0,0,1,1,sim_swap_alert,30.2487,7,1
TXN-0002147,SND-01845,REC-01148,2987.7,ZAR,p2p,2026-07-28T11:55:23,28,184,625.2,0,180,0,0,2,0,none,0.0,0,0
TXN-0002148,SND-03929,REC-02961,635.52,ZAR,p2p,2026-07-19T10:24:04,58,421,180.31,1,1072,0,1,4,0,none,0.0,0,1
TXN-0002149,SND-01980,REC-01797,2988.66,NGN,bill_pay,2026-07-20T08:05:09,32,286,224.18,1,104,1,1,1,1,otp_delay_retry,3.7004,1,1
TXN-0002150,SND-03338,REC-02543,1461.3,UGX,bill_pay,2026-07-03T11:35:48,25,867,381.45,1,554,0,1,5,1,device_change,60.7389,5,1
TXN-0002151,SND-03566,REC-02006,55.48,UGX,p2p,2026-07-04T21:11:52,27,925,40.44,0,831,1,1,4,0,none,0.0,0,1
TXN-0002152,SND-00051,REC-01437,443.38,ZAR,p2p,2026-07-23T17:28:14,20,202,115.9,1,346,0,0,4,0,none,0.0,0,0
TXN-0002153,SND-02342,REC-01241,488.63,NGN,agent_cashout,2026-07-28T21:18:26,29,607,229.97,1,193,0,1,1,1,pin_failed_then_success,39.3381,4,1
TXN-0002154,SND-00960,REC-00227,568.85,KES,p2p,2026-07-24T17:48:26,20,167,143.22,1,156,0,0,0,0,none,0.0,0,0
TXN-0002155,SND-01510,REC-02167,1008.7,UGX,agent_cashout,2026-07-10T12:58:52,50,512,1115.02,0,197,1,1,3,0,none,0.0,0,0
TXN-0002156,SND-00641,REC-02494,37.47,UGX,merchant,2026-07-18T13:58:00,30,12,19.55,0,724,0,0,1,1,device_change,26.2747,8,1
TXN-0002157,SND-02670,REC-01093,1159.12,NGN,merchant,2026-07-24T18:50:30,35,515,816.12,0,577,18,53,96,0,none,0.0,0,0
TXN-0002158,SND-03330,REC-01752,2280.85,ZAR,p2p,2026-07-27T15:54:24,53,44,726.31,0,178,0,0,1,1,sim_swap_alert,5.3541,6,0
TXN-0002159,SND-01335,REC-00499,2197.61,TZS,agent_cashout,2026-07-24T16:48:03,22,368,150.15,0,37,0,1,1,1,device_change,109.742,0,0
TXN-0002160,SND-00576,REC-02006,2176.34,XOF,agent_cashout,2026-07-29T11:57:46,57,402,1471.34,0,831,0,1,3,0,none,0.0,0,1
TXN-0002161,SND-01809,REC-02537,87.59,KES,p2p,2026-07-06T14:09:25,40,35,50.71,0,88,0,0,1,1,sim_swap_alert,34.6339,4,1
TXN-0002162,SND-01581,REC-01363,1059.74,TZS,p2p,2026-07-19T18:42:05,19,174,2038.05,1,495,5,40,111,0,none,0.0,0,1
TXN-0002163,SND-02393,REC-00603,3320.26,KES,bill_pay,2026-07-05T14:51:40,35,130,2844.63,0,934,0,0,3,0,none,0.0,0,0
TXN-0002164,SND-03467,REC-00196,195.42,UGX,p2p,2026-07-21T04:32:42,36,84,257.62,0,195,0,1,4,0,none,0.0,0,0
TXN-0002165,SND-03133,REC-02256,27770.99,TZS,merchant,2026-07-25T13:23:12,26,331,1626.2,1,111,0,0,4,0,none,0.0,0,1
TXN-0002166,SND-00889,REC-00024,6426.9,TZS,p2p,2026-07-01T08:29:47,49,1693,594.08,0,482,0,0,0,0,none,0.0,0,1
TXN-0002167,SND-02483,REC-00233,70.38,GHS,p2p,2026-07-02T04:08:34,35,1171,63.59,0,793,17,24,144,0,none,0.0,0,0
TXN-0002168,SND-01981,REC-01019,219.28,UGX,bill_pay,2026-07-29T18:14:28,21,312,222.88,0,802,0,0,2,1,sim_swap_alert,34.9192,0,0
TXN-0002169,SND-00913,REC-01466,2075.52,ZAR,agent_cashout,2026-07-08T10:55:56,29,476,352.94,0,93,0,0,1,0,none,0.0,0,0
TXN-0002170,SND-02174,REC-01672,2849.71,UGX,p2p,2026-07-17T11:43:58,38,2336,1209.5,1,953,6,39,110,0,none,0.0,0,1
TXN-0002171,SND-02195,REC-02475,382.88,ZAR,merchant,2026-07-21T22:02:59,33,1134,134.71,0,11,0,0,5,1,device_change,4.9645,5,0
TXN-0002172,SND-01839,REC-02553,542.39,KES,p2p,2026-07-28T18:50:20,29,644,568.12,0,1121,0,0,0,0,none,0.0,0,0
TXN-0002173,SND-02617,REC-01744,619.12,KES,p2p,2026-07-15T15:42:08,37,441,53.79,0,1866,1,1,4,1,device_change,28.0679,0,1
TXN-0002174,SND-02215,REC-02057,54457.16,KES,merchant,2026-07-16T09:09:13,33,436,3366.98,0,133,0,1,3,1,otp_delay_retry,12.1732,0,1
TXN-0002175,SND-00088,REC-00468,51.85,KES,p2p,2026-07-01T23:18:05,21,20,68.48,1,84,0,1,3,1,device_change,20.4391,7,1
TXN-0002176,SND-01664,REC-00782,12393.73,GHS,p2p,2026-07-13T17:43:52,27,387,544.06,0,407,0,0,1,0,none,0.0,0,0
TXN-0002177,SND-00366,REC-01166,1517.26,TZS,agent_cashout,2026-07-01T21:17:28,37,710,564.83,1,37,0,0,3,1,device_change,19.248,1,0
TXN-0002178,SND-00139,REC-00169,99.65,ZAR,bill_pay,2026-07-04T16:30:01,24,49,105.23,0,794,0,1,3,0,none,0.0,0,0
TXN-0002179,SND-02487,REC-01025,1536.87,TZS,agent_cashout,2026-07-10T14:41:22,32,648,1903.88,0,773,0,0,2,0,none,0.0,0,0
TXN-0002180,SND-02685,REC-02877,397.19,XOF,p2p,2026-07-13T08:31:08,27,439,35.12,0,172,0,0,1,1,sim_swap_alert,19.2751,0,0
TXN-0002181,SND-02147,REC-00087,106.14,XOF,p2p,2026-07-11T12:50:48,20,128,133.0,0,22,0,1,5,0,none,0.0,0,0
TXN-0002182,SND-03572,REC-00960,103.61,UGX,p2p,2026-07-13T10:15:42,20,194,118.72,0,265,1,1,2,0,none,0.0,0,0
TXN-0002183,SND-00868,REC-02268,57.95,TZS,bill_pay,2026-07-01T03:44:55,31,19,53.21,0,24,8,34,62,0,none,0.0,0,0
TXN-0002184,SND-02816,REC-02383,1317.88,UGX,bill_pay,2026-07-23T10:03:36,44,89,585.79,0,4,0,0,3,1,password_reset,7.3191,3,1
TXN-0002185,SND-00057,REC-02221,4341.1,UGX,p2p,2026-07-27T17:26:34,26,789,632.7,0,543,0,0,1,0,none,0.0,0,0
TXN-0002186,SND-01205,REC-02551,1600.21,KES,p2p,2026-07-21T10:35:06,42,720,1172.02,0,54,0,0,2,0,none,0.0,0,0
TXN-0002187,SND-03799,REC-00861,627.0,NGN,p2p,2026-07-12T06:14:07,48,328,58.56,0,669,0,0,2,1,otp_delay_retry,28.8608,1,0
TXN-0002188,SND-03156,REC-02125,16682.43,TZS,bill_pay,2026-07-28T21:50:47,27,362,571.56,0,264,0,1,1,1,device_change,10.5872,0,0
TXN-0002189,SND-02585,REC-02765,804.02,ZAR,p2p,2026-07-19T13:28:07,40,307,330.86,0,286,0,0,1,0,none,0.0,0,1
TXN-0002190,SND-03821,REC-01336,14.54,KES,p2p,2026-07-06T17:52:05,26,182,32.26,0,248,0,1,3,1,pin_failed_then_success,0.9194,6,1
TXN-0002191,SND-03475,REC-00430,1663.4,KES,p2p,2026-07-12T19:27:16,34,375,1595.91,1,82,0,0,1,0,none,0.0,0,0
TXN-0002192,SND-03026,REC-00847,92.59,XOF,bill_pay,2026-07-08T08:42:43,21,29,102.41,0,159,0,0,1,0,none,0.0,0,0
TXN-0002193,SND-03350,REC-01813,47.28,XOF,merchant,2026-07-08T17:32:31,19,88,104.73,0,152,0,0,1,1,password_reset,21.2687,0,0
TXN-0002194,SND-02434,REC-01241,1360.32,NGN,merchant,2026-07-23T13:19:57,28,453,1155.75,0,193,6,31,101,1,otp_delay_retry,5.0555,1,1
TXN-0002195,SND-03125,REC-02942,686.11,GHS,p2p,2026-07-24T15:27:44,28,558,164.06,0,249,1,1,3,0,none,0.0,0,0
TXN-0002196,SND-01579,REC-00809,3327.39,NGN,p2p,2026-07-05T18:27:46,42,974,911.0,1,166,0,0,4,0,none,0.0,0,0
TXN-0002197,SND-01475,REC-00037,3709.98,NGN,agent_cashout,2026-07-18T16:22:17,42,20,424.54,1,83,0,1,1,0,none,0.0,0,1
TXN-0002198,SND-01507,REC-00597,46.17,UGX,p2p,2026-07-16T22:17:41,42,988,39.49,0,738,0,2,3,0,none,0.0,0,0
TXN-0002199,SND-00620,REC-02308,245.47,NGN,agent_cashout,2026-07-10T17:44:42,45,301,48.11,0,258,0,1,2,0,none,0.0,0,0
TXN-0002200,SND-01017,REC-01925,1019.84,NGN,merchant,2026-07-05T14:15:15,25,575,914.87,1,266,1,1,3,0,none,0.0,0,0
TXN-0002201,SND-01760,REC-01104,2369.2,UGX,bill_pay,2026-07-27T19:21:58,21,150,3314.84,0,413,1,2,5,0,none,0.0,0,0
TXN-0002202,SND-03123,REC-02585,110.21,KES,bill_pay,2026-07-20T17:29:48,33,657,100.94,0,341,0,0,3,0,none,0.0,0,0
TXN-0002203,SND-02487,REC-01025,996.46,TZS,merchant,2026-07-07T14:31:22,32,648,1903.88,0,773,0,0,2,0,none,0.0,0,0
TXN-0002204,SND-03074,REC-01648,2442.09,UGX,p2p,2026-07-16T12:45:52,22,497,174.58,0,553,0,0,3,0,none,0.0,0,0
TXN-0002205,SND-02647,REC-02296,4391.35,GHS,agent_cashout,2026-07-01T16:04:25,45,36,349.1,0,1520,0,0,1,0,none,0.0,0,0
TXN-0002206,SND-01399,REC-00169,147.96,UGX,p2p,2026-07-28T08:35:43,28,792,56.26,1,794,0,1,2,0,none,0.0,0,0
TXN-0002207,SND-02723,REC-01373,16.07,ZAR,p2p,2026-07-16T09:06:25,28,255,20.4,0,250,0,2,4,0,none,0.0,0,0
TXN-0002208,SND-02203,REC-00489,15352.1,UGX,agent_cashout,2026-07-27T16:14:32,26,636,879.33,1,356,0,0,1,1,device_change,18.9375,1,0
